Kec. Berbak,100812  ,100800  
Kec. Dendang,100803  ,100800  
Kec. Geragai,100808  ,100800  
Kec. Kuala Jambi,100811  ,100800  
Kec. Mendahara,100802  ,100800  
Kec. Mendahara Ulu,100807  ,100800  
Kec. Muara Sabak Timur,100890  ,100800  
Kec. Nipah Panjang,100804  ,100800  
Kec. Rantau Rasau,100805  ,100800  
Kec. Sadu,100806  ,100800  
Kec. Muara Sabak Barat,100809  ,100800  
Kec. Bakarangan,150408  ,150400  
Kec. Binuang,150401  ,150400  
Kec. Bungur,150404  ,150400  
Kec. Candi Laras Selatan,150409  ,150400  
Kec. Candi Laras Utara,150410  ,150400  
Kec. Hatungun,150411  ,150400  
Kec. Lokpaikat,150406  ,150400  
Kec. Piani,150405  ,150400  
Kec. Salam Babaris,150412  ,150400  
Kec. Tapin Selatan,150402  ,150400  
Kec. Tapin Tengah,150403  ,150400  
Kec. Tapin Utara,150407  ,150400  
Kec. Bumi Ratu Nuban,120214  ,120200  
Kec. Gunung Sugih,120204  ,120200  
Kec. Kalirejo,120202  ,120200  
Kec. Kota Gajah,120224  ,120200  
Kec. Padang Ratu,120201  ,120200  
Kec. Anak Ratu Aji,120227  ,120200  
Kec. Anak Tuha,120219  ,120200  
Kec. Bandar Mataram,120217  ,120200  
Kec. Bandar Surabaya,120221  ,120200  
Kec. Bangunrejo,120203  ,120200  
Kec. Bekri,120226  ,120200  
Kec. Rumbia,120212  ,120200  
Kec. Selagai Lingga,120225  ,120200  
Kec. Sendang Agung,120218  ,120200  
Kec. Seputih Banyak,120211  ,120200  
Kec. Seputih Mataram,120210  ,120200  
Kec. Seputih Raman,120207  ,120200  
Kec. Seputih Surabaya,120213  ,120200  
Kec. Terbanggi Besar,120208  ,120200  
Kec. Terusan Nunyai,120209  ,120200  
Kec. Trimurjo,120205  ,120200  
Kec. Way Pengubuan,120215  ,120200  
Kec. Way Seputih,120223  ,120200  
Kec. Pubian,120220  ,120200  
Kec. Punggur,120206  ,120200  
Kec. Seputih Agung,120216  ,120200  
Kec. Bumi Nabung,120222  ,120200  
Kec. Putra Rumbia,120228  ,120200  
Kec. Kranggan,056403  ,056400  
Kec. Magersari,056402  ,056400  
Kec. Prajurit Kulon,056401  ,056400  
Kec. Lintang Kanan,111101  ,111100  
Kec. Muara Pinang,111102  ,111100  
Kec. Pasemah Air Keruh,111107  ,111100  
Kec. Pendopo,111103  ,111100  
Kec. Pendopo Barat,111110  ,111100  
Kec. Saling,111109  ,111100  
Kec. Sikap Dalam,111108  ,111100  
Kec. Talang Padang,111106  ,111100  
Kec. Tebing Tinggi,111105  ,111100  
Kec. Ulu Musi,111104  ,111100  
Kec. Adiluwih,121003  ,121000  
Kec. Ambarawa,121006  ,121000  
Kec. Banyumas,121004  ,121000  
Kec. Gadingrejo,121007  ,121000  
Kec. Pagelaran,121001  ,121000  
Kec. Pagelaran Utara,121009  ,121000  
Kec. Pardasuka,121008  ,121000  
Kec. Pringsewu,121005  ,121000  
Kec. Sukoharjo,121002  ,121000  
Kec. Botumoito,300110  ,300100  
Kec. Dulupi,300108  ,300100  
Kec. Mananggu,300107  ,300100  
Kec. Paguyaman,300106  ,300100  
Kec. Paguyaman Pantai,300111  ,300100  
Kec. Tilamuta,300104  ,300100  
Kec. Wonosari,300109  ,300100  
Kec. Akabiluru,080311  ,080300  
Kec. Bukik Barisan,080309  ,080300  
Kec. Guguak,080304  ,080300  
Kec. Gunuang Omeh,080306  ,080300  
Kec. Mungka,080310  ,080300  
Kec. Pangkalan Koto Baru,080308  ,080300  
Kec. Payakumbuh,080301  ,080300  
Kec. Kapur IX,080307  ,080300  
Kec. Suliki,080305  ,080300  
Kec. Lareh Sago Halaban,080313  ,080300  
Kec. Luak,080302  ,080300  
Kec. Situjuah Limo Nagari,080312  ,080300  
Kec. Harau,080303  ,080300  
Kec. Curug,286202  ,286200  
Kec. Kasemen,286203  ,286200  
Kec. Taktakan,286205  ,286200  
Kec. Walantaka,286206  ,286200  
Kec. Serang,286207  ,286200  
Kec. Cipocok Jaya,286201  ,286200  
Kec. Sukadiri,280326  ,280300  
Kec. Sepatan Timur,280336  ,280300  
Kec. Mauk,280316  ,280300  
Kec. Kresek,280314  ,280300  
Kec. Gunung Kaler,280338  ,280300  
Kec. Sepatan,280318  ,280300  
Kec. Balaraja,280313  ,280300  
Kec. Kemiri,280325  ,280300  
Kec. Legok,280306  ,280300  
Kec. Kosambi,280321  ,280300  
Kec. Tiga raksa,280302  ,280300  
Kec. Rajeg,280317  ,280300  
Kec. Cikupa,280303  ,280300  
Kec. Curug,280305  ,280300  
Kec. Teluk naga,280320  ,280300  
Kec. Pasar Kemis,280312  ,280300  
Kec. Pakuhaji,280319  ,280300  
Kec. Kelapa Dua,280334  ,280300  
Kec. Pagedangan,280307  ,280300  
Kec. Sindang Jaya,280335  ,280300  
Kec. Mekar Baru,280339  ,280300  
Kec. Panongan,280304  ,280300  
Kec. Jambe,280323  ,280300  
Kec. Cisoka,280301  ,280300  
Kec. Kronjo,280315  ,280300  
Kec. Sukamulya,280333  ,280300  
Kec. Cisauk,280324  ,280300  
Kec. Jayanti,280322  ,280300  
Kec. Solear,280337  ,280300  
Kec. Air Periukan,260813  ,260800  
Kec. Ilir Talo,260806  ,260800  
Kec. Lubuk Sandi,260814  ,260800  
Kec. Seluma,260802  ,260800  
Kec. Seluma Barat,260810  ,260800  
Kec. Seluma Selatan,260809  ,260800  
Kec. Seluma Timur,260811  ,260800  
Kec. Seluma Utara,260812  ,260800  
Kec. Semidang Alas,260805  ,260800  
Kec. Semidang Alas Maras,260804  ,260800  
Kec. Sukaraja,260803  ,260800  
Kec. Talo,260801  ,260800  
Kec. Talo Kecil,260807  ,260800  
Kec. Ulu Talo,260808  ,260800  
Kec. Denpasar Utara,226004  ,226000  
Kec. Denpasar Barat,226003  ,226000  
Kec. Denpasar Timur,226002  ,226000  
Kec. Denpasar Selatan,226001  ,226000  
Kec. Bahodopi,180709  ,180700  
Kec. Bumi Raya,180713  ,180700  
Kec. Bungku Barat,180704  ,180700  
Kec. Bungku Pesisir,180716  ,180700  
Kec. Bungku Selatan,180702  ,180700  
Kec. Bungku Tengah,180703  ,180700  
Kec. Bungku Timur,180715  ,180700  
Kec. Menui Kepulauan,180701  ,180700  
Kec. Witaponda,180711  ,180700  
Kec. Arjasa,052314  ,052300  
Kec. Asembagus,052316  ,052300  
Kec. Banyuglugur,052303  ,052300  
Kec. Banyuputih,052317  ,052300  
Kec. Besuki,052304  ,052300  
Kec. Bungatan,052307  ,052300  
Kec. Jangkar,052315  ,052300  
Kec. Jatibanteng,052302  ,052300  
Kec. Kapongan,052313  ,052300  
Kec. Kendit,052308  ,052300  
Kec. Mangaran,052311  ,052300  
Kec. Panarukan,052309  ,052300  
Kec. Panji,052312  ,052300  
Kec. Suboh,052305  ,052300  
Kec. Sumbermalang,052301  ,052300  
Kec. Situbondo,052310  ,052300  
Kec. Mlandingan,052306  ,052300  
Kec. Magelang Selatan,036001  ,036000  
Kec. Magelang Tengah,036003  ,036000  
Kec. Magelang Utara,036002  ,036000  
Kec. Angkola Julu,076606  ,076600  
Kec. Batu Nadua,076603  ,076600  
Kec. Hutaimbaru,076604  ,076600  
Kec. Padang Sidimpuan Tenggara,076605  ,076600  
Kec. Padang Sidimpuan Utara,076602  ,076600  
Kec. Padang Sidimpuan Selatan,076601  ,076600  
Kec. Kamu Selatan,253405  ,253400  
Kec. Kamu Tmur,253408  ,253400  
Kec. Kamu Utara,253409  ,253400  
Kec. Mapia,253403  ,253400  
Kec. Mapia Barat,253402  ,253400  
Kec. Mapia Tengah,253407  ,253400  
Kec. Piyaiye,253401  ,253400  
Kec. Sukikai Selatan,253410  ,253400  
Kec. Kamu,253406  ,253400  
Kec. Dogiyai,253404  ,253400  
Kec. Anjir Muara,150305  ,150300  
Kec. Anjir Pasar,150304  ,150300  
Kec. Bakumpai,150313  ,150300  
Kec. Barambai,150310  ,150300  
Kec. Belawang,150308  ,150300  
Kec. Cerbon,150312  ,150300  
Kec. Jejangkit,150317  ,150300  
Kec. Kuripan,150316  ,150300  
Kec. Marabahan,150314  ,150300  
Kec. Mekarsari,150303  ,150300  
Kec. Rantau Badauh,150311  ,150300  
Kec. Tabukan,150315  ,150300  
Kec. Tabunganen,150301  ,150300  
Kec. Tamban,150302  ,150300  
Kec. Wanaraya,150309  ,150300  
Kec. Alalak,150306  ,150300  
Kec. Mandastana,150307  ,150300  
Kec. Batangan,031807  ,031800  
Kec. Cluwak,031819  ,031800  
Kec. Dukuhseti,031821  ,031800  
Kec. Gabus,031811  ,031800  
Kec. Gembong,031813  ,031800  
Kec. Gunung Wungkal,031818  ,031800  
Kec. Jaken,031806  ,031800  
Kec. Jakenan,031809  ,031800  
Kec. Juwana,031808  ,031800  
Kec. Margorejo,031812  ,031800  
Kec. Margoyoso,031817  ,031800  
Kec. Pati,031810  ,031800  
Kec. Pucakwangi,031805  ,031800  
Kec. Sukolilo,031801  ,031800  
Kec. Tambakromo,031803  ,031800  
Kec. Tlogowungu,031814  ,031800  
Kec. Trangkil,031816  ,031800  
Kec. Wedarijaksa,031815  ,031800  
Kec. Winong,031804  ,031800  
Kec. Kayen,031802  ,031800  
Kec. Tayu,031820  ,031800  
Kec. Kabuh,050419  ,050400  
Kec. Kesamben,050416  ,050400  
Kec. Kudu,050417  ,050400  
Kec. Megaluh,050414  ,050400  
Kec. Mojoagung,050409  ,050400  
Kec. Mojowarno,050406  ,050400  
Kec. Ngoro,050405  ,050400  
Kec. Ngusikan,050421  ,050400  
Kec. Bandar KedungMulyo,050401  ,050400  
Kec. Bareng,050407  ,050400  
Kec. Diwek,050404  ,050400  
Kec. Gudo,050403  ,050400  
Kec. Jogoroto,050411  ,050400  
Kec. Peterongan,050412  ,050400  
Kec. Plandaan,050420  ,050400  
Kec. Ploso,050418  ,050400  
Kec. Sumobito,050410  ,050400  
Kec. Tembelang,050415  ,050400  
Kec. Wonosalam,050408  ,050400  
Kec. Jombang,050413  ,050400  
Kec. Perak,050402  ,050400  
Kec. Dataran Isim,321223  ,321200  
Kec. Momi Waren,321224  ,321200  
Kec. Oransbari,321221  ,321200  
Kec. Tahota,321225  ,321200  
Kec. Ransiki,321206  ,321200  
Kec. Nenei,321222  ,321200  
Kec. Girsang Simpangan Bolon,070405  ,070400  
Kec. Gunung Malela,070423  ,070400  
Kec. Gunung Maligas,070424  ,070400  
Kec. Haranggaol Horison,070429  ,070400  
Kec. Hatonduhan,070427  ,070400  
Kec. Hutabayu Raja,070417  ,070400  
Kec. Jawa Maraja Bah Jambi,070428  ,070400  
Kec. Jorlang Hataran,070408  ,070400  
Kec. Pamatang Sidamanik,070430  ,070400  
Kec. Pamatang Silimahuta,070431  ,070400  
Kec. Panei,070409  ,070400  
Kec. Panombeian Panei,070422  ,070400  
Kec. Pematang Bandar,070418  ,070400  
Kec. Purba,070402  ,070400  
Kec. Raya,070410  ,070400  
Kec. Raya Kahean,070413  ,070400  
Kec. Siantar,070416  ,070400  
Kec. Sidamanik,070404  ,070400  
Kec. Silau Kahean,070412  ,070400  
Kec. Silimakuta,070401  ,070400  
Kec. Tanah Jawa,070406  ,070400  
Kec. Tapian Dolok,070414  ,070400  
Kec. Ujung Padang,070421  ,070400  
Kec. Bandar,070419  ,070400  
Kec. Bandar Huluan,070425  ,070400  
Kec. Bandar Masilam,070426  ,070400  
Kec. Bosar Maligas,070420  ,070400  
Kec. Dolok Batu Nanggar,070415  ,070400  
Kec. Dolok Masagal,070432  ,070400  
Kec. Dolok Panribuan,070407  ,070400  
Kec. Dolok Pardamean,070403  ,070400  
Kec. Dolok Silau,070411  ,070400  
Kec. Cidahu,021509  ,021500  
Kec. Cigandamekar,021532  ,021500  
Kec. Cigugur,021514  ,021500  
Kec. Cilebak,021526  ,021500  
Kec. Cilimus,021517  ,021500  
Kec. Cimahi,021528  ,021500  
Kec. Ciniru,021503  ,021500  
Kec. Cipicung,021521  ,021500  
Kec. Ciwaru,021506  ,021500  
Kec. Darma,021501  ,021500  
Kec. Garawangi,021512  ,021500  
Kec. Hantara,021527  ,021500  
Kec. Lebakwangi,021511  ,021500  
Kec. Luragung,021508  ,021500  
Kec. Maleber,021531  ,021500  
Kec. Mandirancan,021518  ,021500  
Kec. Nusaherang,021525  ,021500  
Kec. Pancalang,021520  ,021500  
Kec. Pasawahan,021519  ,021500  
Kec. Selajambe,021504  ,021500  
Kec. Sindangagung,021530  ,021500  
Kec. Subang,021505  ,021500  
Kec. Japara,021523  ,021500  
Kec. Kadugede,021502  ,021500  
Kec. Kalimanggis,021522  ,021500  
Kec. Karangkancana,021524  ,021500  
Kec. Kramatmulya,021515  ,021500  
Kec. Ciawigebang,021510  ,021500  
Kec. Cibeureum,021529  ,021500  
Kec. Kuningan,021513  ,021500  
Kec. Jalaksana,021516  ,021500  
Kec. Cibingbin,021507  ,021500  
Kec. Bamgi,251413  ,251400  
Kec. Citakmitak,251406  ,251400  
Kec. Edera,251402  ,251400  
Kec. Minyamur,251407  ,251400  
Kec. Nambioman Bapai,251401  ,251400  
Kec. Syahcame,251411  ,251400  
Kec. Ti Zain,251415  ,251400  
Kec. Venaha,251408  ,251400  
Kec. Obaa,251403  ,251400  
Kec. Passue Bawah,251414  ,251400  
Kec. Kaibar,251410  ,251400  
Kec. Yakomi,251412  ,251400  
Kec. Passue,251409  ,251400  
Kec. Assue,251405  ,251400  
Kec. Haju,251404  ,251400  
Kec. Batauga,201401  ,201400  
Kec. Batu Atas,201404  ,201400  
Kec. Kadatua,201407  ,201400  
Kec. Sampolawa,201402  ,201400  
Kec. Siompu,201406  ,201400  
Kec. Lapandewa,201403  ,201400  
Kec. Siompu Barat,201405  ,201400  
Tokyo,350201  ,350200  
Kec. Gayam,050528  ,050500  
Kec. Gondang,050526  ,050500  
Kec. Kalitidu,050520  ,050500  
Kec. Kanor,050511  ,050500  
Kec. Kapas,050515  ,050500  
Kec. Kasiman,050524  ,050500  
Kec. Kedewan,050525  ,050500  
Kec. Kedungadem,050508  ,050500  
Kec. Kepohbaru,050509  ,050500  
Kec. Balen,050513  ,050500  
Kec. Baureno,050510  ,050500  
Kec. Bojonegoro,050516  ,050500  
Kec. Margomulyo,050501  ,050500  
Kec. Ngambon,050504  ,050500  
Kec. Ngasem,050519  ,050500  
Kec. Padangan,050523  ,050500  
Kec. Purwosari,050522  ,050500  
Kec. Sekar,050527  ,050500  
Kec. Sugihwaras,050507  ,050500  
Kec. Sukosewu,050514  ,050500  
Kec. Sumberrejo,050512  ,050500  
Kec. Tambakrejo,050503  ,050500  
Kec. Temayang,050506  ,050500  
Kec. Trucuk,050517  ,050500  
Kec. Dander,050518  ,050500  
Kec. Malo,050521  ,050500  
Kec. Ngraho,050502  ,050500  
Kec. Bubulan,050505  ,050500  
Kec. Buer,230422  ,230400  
Kec. Empang,230414  ,230400  
Kec. Labangka,230419  ,230400  
Kec. Labuhan Badas,230415  ,230400  
Kec. Lantung,230431  ,230400  
Kec. Lape,230430  ,230400  
Kec. Lenangguar,230427  ,230400  
Kec. Lopok,230426  ,230400  
Kec. Lunyuk,230402  ,230400  
Kec. Maronge,230424  ,230400  
Kec. Moyo Hilir,230409  ,230400  
Kec. Moyo Hulu,230410  ,230400  
Kec. Moyo Utara,230423  ,230400  
Kec. Orong Telu,230428  ,230400  
Kec. Plampang,230413  ,230400  
Kec. Rhee,230421  ,230400  
Kec. Ropang,230411  ,230400  
Kec. Alas,230405  ,230400  
Kec. Alas Barat,230416  ,230400  
Kec. Tarano,230425  ,230400  
Kec. Utan,230429  ,230400  
Kec. Unter Iwes,230420  ,230400  
Kec. Batulanteh,230407  ,230400  
Kec. Sumbawa,230408  ,230400  
Kec. Muara Tabir,100612  ,100600  
Kec. Rimbo Bujang,100601  ,100600  
Kec. Rimbo Ilir,100607  ,100600  
Kec. Rimbo Ulu,100608  ,100600  
Kec. Serai Serumpun,100610  ,100600  
Kec. Sumay,100605  ,100600  
Kec. Tebo Ilir,100602  ,100600  
Kec. Tebo Tengah,100603  ,100600  
Kec. Tebo Ulu,100604  ,100600  
Kec. Tengah Ilir,100609  ,100600  
Kec. VII Koto,100606  ,100600  
Kec. VII Koto Ilir,100611  ,100600  
Kec. Botin Leobele,242231  ,242200  
Kec. Io Kufeu,242225  ,242200  
Kec. Kobalima,242230  ,242200  
Kec. Kobalima Timur,242229  ,242200  
Kec. Malaka Barat,242221  ,242200  
Kec. Malaka Tengah,242232  ,242200  
Kec. Rinhat,242224  ,242200  
Kec. Sasitamean,242226  ,242200  
Kec. Wewiku,242222  ,242200  
Kec. Weliman,242223  ,242200  
Kec. Laenmanen,242227  ,242200  
Kec. Malaka Timur,242228  ,242200  
Kec. Kampung Rakyat,072605  ,072600  
Kec. Kota Pinang,072603  ,072600  
Kec. Silangkitang,072604  ,072600  
Kec. Sungai Kanan,072601  ,072600  
Kec. Torgamba,072602  ,072600  
Kec. Amurang,170509  ,170500  
Kec. Amurang Barat,170517  ,170500  
Kec. Amurang Timur,170518  ,170500  
Kec. Kumelembuai,170515  ,170500  
Kec. Maesaan,170516  ,170500  
Kec. Modoinding,170501  ,170500  
Kec. Motoling,170504  ,170500  
Kec. Motoling Barat,170520  ,170500  
Kec. Motoling Timur,170521  ,170500  
Kec. Ranoyapo,170503  ,170500  
Kec. Sinonsayang,170524  ,170500  
Kec. Suluun Tareran,170522  ,170500  
Kec. Tareran,170510  ,170500  
Kec. Tatapan,170519  ,170500  
Kec. Tenga,170505  ,170500  
Kec. Tompaso Baru,170502  ,170500  
Kec. Tumpaan,170523  ,170500  
Kec. Elelim,253204  ,253200  
Kec. Welarek,253201  ,253200  
Kec. Abenaho,253203  ,253200  
Kec. Apalapsili,253202  ,253200  
Kec. Benawa,253205  ,253200  
Kec. Jaya Baru,066109  ,066100  
Kec. Kuta Alam,066103  ,066100  
Kec. Kuta Raja,066105  ,066100  
Kec. Lueng Bata,066107  ,066100  
Kec. Meuraxa,066101  ,066100  
Kec. Baiturrahman,066102  ,066100  
Kec. Ulee Kareng,066106  ,066100  
Kec. Banda Raya,066108  ,066100  
Kec. Syiah Kuala,066104  ,066100  
Kec. Lolofitu Moi,072701  ,072700  
Kec. Mandrehe,072704  ,072700  
Kec. Mandrehe Barat,072705  ,072700  
Kec. Mandrehe Utara,072709  ,072700  
Kec. Moro o,072706  ,072700  
Kec. Sirombu,072702  ,072700  
Kec. Ulu Moro o,072708  ,072700  
Kec. Lahomi,072703  ,072700  
Kec. Bintauna,170801  ,170800  
Kec. Bolaang Itang Barat,170803  ,170800  
Kec. Bolaang Itang Timur,170802  ,170800  
Kec. Sangkub,170806  ,170800  
Kec. Pinogaluman,170805  ,170800  
Kec. Kaidipang,170804  ,170800  
Kec. Apawert Hulu,251913  ,251900  
Kec. Bonggo,251903  ,251900  
Kec. Bonggo Timur,251910  ,251900  
Kec. Pantai Barat,251906  ,251900  
Kec. Pantai Timur,251902  ,251900  
Kec. Pantai Timur Bagian Barat,251907  ,251900  
Kec. Sarmi,251905  ,251900  
Kec. Tor Atas,251904  ,251900  
Kec. Sarmi Timur,251911  ,251900  
Kec. Sarmi Selatan,251914  ,251900  
Kec. Cibugel,021009  ,021000  
Kec. Cimalaka,021016  ,021000  
Kec. Cimanggung,021002  ,021000  
Kec. Cisarua,021026  ,021000  
Kec. Cisitu,021024  ,021000  
Kec. Darmaraja,021008  ,021000  
Kec. Ganeas,021019  ,021000  
Kec. Jatigede,021020  ,021000  
Kec. Paseh,021015  ,021000  
Kec. Rancakalong,021004  ,021000  
Kec. Jatinunggal,021025  ,021000  
Kec. Sumedang Selatan,021005  ,021000  
Kec. Surian,021028  ,021000  
Kec. Tanjungkerta,021017  ,021000  
Kec. Tanjungmedar,021027  ,021000  
Kec. Tanjungsari,021003  ,021000  
Kec. Tomo,021012  ,021000  
Kec. Ujungjaya,021013  ,021000  
Kec. Sumedang Utara,021006  ,021000  
Kec. Situraja,021007  ,021000  
Kec. Pamulihan,021023  ,021000  
Kec. Buahdua,021018  ,021000  
Kec. Jatinangor,021001  ,021000  
Kec. Conggeang,021014  ,021000  
Kec. Wado,021010  ,021000  
Kec. Sukasari,021029  ,021000  
Kec. Atadei,241402  ,241400  
Kec. Buyasuri,241407  ,241400  
Kec. Ile Ape,241403  ,241400  
Kec. Ile Ape Timur,241409  ,241400  
Kec. Lebatukan,241404  ,241400  
Kec. Naga Wutung,241401  ,241400  
Kec. Wulandoni,241408  ,241400  
Kec. Nubatukan,241405  ,241400  
Kec. Omesuri,241406  ,241400  
Kec. Bugul Kidul,056603  ,056600  
Kec. Gadingrejo,056601  ,056600  
Kec. Panggungrejo,056604  ,056600  
Kec. Purworejo,056602  ,056600  
Kec. Pekalongan Timur,036402  ,036400  
Kec. Pekalongan Utara,036404  ,036400  
Kec. Pekalongan Barat,036401  ,036400  
Kec. Pekalongan Selatan,036403  ,036400  
Kec. Tomohon Barat,176205  ,176200  
Kec. Tomohon Selatan,176203  ,176200  
Kec. Tomohon Tengah,176202  ,176200  
Kec. Tomohon Timur,176204  ,176200  
Kec. Tomohon Utara,176201  ,176200  
Kec. Batu Ampar,161018  ,161000  
Kec. Bengalon,161009  ,161000  
Kec. Busang,161010  ,161000  
Kec. Kaliorang,161006  ,161000  
Kec. Karangan,161017  ,161000  
Kec. Kaubun,161016  ,161000  
Kec. Kongbeng,161008  ,161000  
Kec. Long Mesangat,161019  ,161000  
Kec. Muara Ancalong,161001  ,161000  
Kec. Muara Bengkal,161003  ,161000  
Kec. Muara Wahau,161002  ,161000  
Kec. Rantau Pulung,161015  ,161000  
Kec. Sandaran,161011  ,161000  
Kec. Sangatta Selatan,161013  ,161000  
Kec. Sangkulirang,161005  ,161000  
Kec. Telen,161012  ,161000  
Kec. Teluk Pandan,161014  ,161000  
Kec. Sangatta Utara,161004  ,161000  
Kec. Andowia,200909  ,200900  
Kec. Asera,200904  ,200900  
Kec. Landawe,200911  ,200900  
Kec. Langgikima,200901  ,200900  
Kec. Lasolo,200906  ,200900  
Kec. Lasolo Kepulauan,200912  ,200900  
Kec. Lembo,200903  ,200900  
Kec. Molawe,200902  ,200900  
Kec. Motui,200910  ,200900  
Kec. Oheo,200908  ,200900  
Kec. Sawa,200907  ,200900  
Kec. Wawolesea,200913  ,200900  
Kec. Wiwirano,200905  ,200900  
Kec. Amahai,210105  ,210100  
Kec. Banda,210101  ,210100  
Kec. Leihitu,210111  ,210100  
Kec. Leihitu Barat,210120  ,210100  
Kec. Masohi,210116  ,210100  
Kec. Nusa Laut,210117  ,210100  
Kec. Pulau Haruku,210109  ,210100  
Kec. Salahutu,210110  ,210100  
Kec. Saparua,210108  ,210100  
Kec. Saparua Timur,210124  ,210100  
Kec. Seram Utara,210114  ,210100  
Kec. Seram Utara Timur Seti,210122  ,210100  
Kec. Tehoru,210104  ,210100  
Kec. Teluk Elpaputih,210118  ,210100  
Kec. Teon Nila Serua,210106  ,210100  
Kec. Seram Utara Barat,210119  ,210100  
Kec. Telutih,210121  ,210100  
Kec. Seram Utara Timur Kobi,210123  ,210100  
Kec. Asparaga,300222  ,300200  
Kec. Batudaa,300202  ,300200  
Kec. Bilato,300225  ,300200  
Kec. Bongomeme,300210  ,300200  
Kec. Limboto,300207  ,300200  
Kec. Limboto Barat,300219  ,300200  
Kec. Pulubala,300211  ,300200  
Kec. Tabongo,300221  ,300200  
Kec. Telaga,300208  ,300200  
Kec. Telaga Jaya,300224  ,300200  
Kec. Tibawa,300203  ,300200  
Kec. Tilango,300223  ,300200  
Kec. Tolangohula,300215  ,300200  
Kec. Telaga Biru,300218  ,300200  
Kec. Mootilango,300216  ,300200  
Kec. Dungaliyo,300227  ,300200  
Kec. Batudaa Pantai,300201  ,300200  
Kec. Biluhu,300220  ,300200  
Kec. Boliyohuto,300204  ,300200  
Kec. Bangko,100902  ,100900  
Kec. Bangko Barat,100911  ,100900  
Kec. Batang Masumai,100913  ,100900  
Kec. Jangkat,100901  ,100900  
Kec. Jangkat Timur,100919  ,100900  
Kec. Lembah Masurai,100909  ,100900  
Kec. Margo Tabir,100924  ,100900  
Kec. Muara Siau,100904  ,100900  
Kec. Nalo Tantan,100912  ,100900  
Kec. Pamenang Barat,100914  ,100900  
Kec. Pamenang Selatan,100922  ,100900  
Kec. Pangkalan Jambu,100918  ,100900  
Kec. Renah Pamenang ,100921  ,100900  
Kec. Renah Pemparap,100917  ,100900  
Kec. Sungai Manau,100905  ,100900  
Kec. Tabir,100906  ,100900  
Kec. Tabir Barat,100925  ,100900  
Kec. Tabir Ilir,100915  ,100900  
Kec. Tabir Lintas,100923  ,100900  
Kec. Tabir Selatan,100910  ,100900  
Kec. Tabir Timur,100916  ,100900  
Kec. Tabir Ulu,100907  ,100900  
Kec. Tiang Pumpung,100920  ,100900  
Kec. Pamenang,100903  ,100900  
Kec. Bagan Sinembah Raya,091016  ,091000  
Kec. Balai Jaya,091017  ,091000  
Kec. Bangko,091002  ,091000  
Kec. Bangko Pusako,091010  ,091000  
Kec. Batu Hampar,091012  ,091000  
Kec. Kubu,091001  ,091000  
Kec. Pekaitan,091014  ,091000  
Kec. Rantau Kopar,091013  ,091000  
Kec. Simpang Kanan,091011  ,091000  
Kec. Sinaboi,091007  ,091000  
Kec. Tanah Pth Tanjung Melawan,091008  ,091000  
Kec. Tanah Putih,091003  ,091000  
Kec. Tanjung Medan,091018  ,091000  
Kec. Bagan Sinembah,091005  ,091000  
Kec. Rimba Melintang,091004  ,091000  
Kec. Kubu Babussalam,091015  ,091000  
Kec. Pujud,091009  ,091000  
Kec. Pasir Limau Kapas,091006  ,091000  
Kec. Cimahi Tengah,026702  ,026700  
Kec. Cimahi Selatan,026701  ,026700  
Kec. Cimahi Utara,026703  ,026700  
Kec. Belawa,190809  ,190800  
Kec. Bola,190804  ,190800  
